SOURCE: 0-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Fe  K  7.028433e+04  2.97e+02  0.01461  
Co  K  1.443426e+03  1.15e+02  0.0002676  
Ni  K  7.687608e+02  1.28e+02  0.0001265  
Cu  K  2.222249e+02  8.89e+01  3.491e-05  
Zn  K  7.699653e+02  9.20e+01  0.0001191  
As  K  1.943817e+01  1.15e+02  3.3e-06  
Rb  K  6.624300e+01  5.06e+01  2.52e-05  
Sr  K  5.590597e+01  3.50e+01  3e-05  
Y  K  2.066097e-01  1.16e+01  1.948e-07  
Zr  K  1.311521e+05  1.49e+05  0.2303  
Rh  L  6.252056e+04  5.01e+02  0.1446  
Pd  L  2.987479e+01  4.91e+02  4.967e-05  
Hg  L  7.080270e+02  1.19e+02  0.0002311  
Pb  L  5.881440e+02  1.32e+02  0.0002267  

SOURCE: 50-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.036440e+03  6.14e+01  0.05749  
P  K  3.015432e+00  7.66e+01  3.411e-05  
S  K  2.795990e+03  9.75e+01  0.009935  
Cl  K  1.694094e+03  2.05e+02  0.003056  
Ar  K  1.117458e+00  2.17e+02  1.196e-06  
K  K  3.606562e+04  2.36e+02  0.01975  
Ca  K  6.624639e+05  8.38e+02  0.3097  
Sc  K  3.790180e+00  2.22e+02  2.69e-06  
Ti  K  1.803634e+03  9.98e+01  0.0008939  
V  K  1.543104e-02  8.87e+01  6.037e-09  
Cr  K  7.133812e+03  1.31e+02  0.002064  
Mn  K  8.293409e+02  1.08e+02  0.0002031  
Fe  K  7.536685e+04  3.11e+02  0.01545  
Co  K  8.612152e+02  1.26e+02  0.0001575  
Ni  K  1.334456e+03  1.48e+02  0.0002164  
Cu  K  5.698284e+02  9.95e+01  8.822e-05  
Zn  K  1.090586e+03  1.02e+02  0.0001663  
As  K  3.513005e+02  1.40e+02  5.875e-05  
Rb  K  4.794744e+01  6.08e+01  1.797e-05  
Sr  K  9.371766e+01  4.89e+01  4.953e-05  
Y  K  3.136952e-01  1.48e+01  2.913e-07  
Zr  K  4.634330e+02  1.96e+05  0.0008016  
Rh  L  6.081302e+04  4.72e+02  0.1423  
Pd  L  1.960538e+01  4.44e+02  3.297e-05  
Hg  L  8.868369e+02  1.36e+02  0.0002852  
Pb  L  7.000535e+02  1.63e+02  0.0002659  

SOURCE: 60-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  6.098389e+02  5.78e+01  0.03358  
P  K  1.689986e-01  8.90e+01  1.685e-06  
S  K  2.599712e+03  1.03e+02  0.007893  
Cl  K  1.480613e+03  2.13e+02  0.00229  
Ar  K  8.317638e+01  2.21e+02  7.712e-05  
K  K  2.100469e+04  1.99e+02  0.01001  
Ca  K  1.049770e+06  1.05e+03  0.4739  
Sc  K  1.740708e+02  2.65e+02  0.0001442  
Ti  K  1.306608e+03  9.63e+01  0.0007573  
V  K  1.949283e-01  8.52e+01  8.931e-08  
Cr  K  7.104389e+03  1.29e+02  0.002406  
Mn  K  4.896266e+02  1.04e+02  0.0001395  
Fe  K  3.574436e+04  2.29e+02  0.008495  
Co  K  9.027952e+02  1.16e+02  0.0001908  
Ni  K  1.364081e+03  1.59e+02  0.0002502  
Cu  K  4.011877e+02  9.80e+01  7.026e-05  
Zn  K  7.274898e+02  9.84e+01  0.0001255  
As  K  1.575006e+01  1.39e+02  2.981e-06  
Rb  K  9.426096e+01  6.11e+01  3.999e-05  
Sr  K  1.512602e+02  4.77e+01  9.05e-05  
Y  K  7.892198e-01  1.51e+01  8.296e-07  
Zr  K  4.741158e+04  1.83e+05  0.09281  
Rh  L  5.920089e+04  4.79e+02  0.1195  
Pd  L  8.241519e+00  4.45e+02  1.197e-05  
Hg  L  9.244166e+02  1.31e+02  0.0003364  
Pb  L  7.191051e+02  1.65e+02  0.0003091  

SOURCE: 60-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  6.197890e+02  5.87e+01  0.03415  
P  K  8.646100e+00  8.98e+01  8.784e-05  
S  K  2.466223e+03  1.03e+02  0.00787  
Cl  K  1.731497e+03  2.16e+02  0.002812  
Ar  K  1.954349e+02  2.23e+02  0.0001895  
K  K  2.098908e+04  1.99e+02  0.01041  
Ca  K  1.044947e+06  1.05e+03  0.4739  
Sc  K  4.268059e+02  2.67e+02  0.0003428  
Ti  K  9.959630e+02  9.46e+01  0.0005593  
V  K  1.359339e+01  8.46e+01  6.031e-06  
Cr  K  6.983863e+03  1.27e+02  0.00229  
Mn  K  4.114889e+02  1.01e+02  0.0001134  
Fe  K  3.435939e+04  2.25e+02  0.007899  
Co  K  7.927536e+02  1.14e+02  0.0001621  
Ni  K  1.358021e+03  1.56e+02  0.0002408  
Cu  K  3.447099e+02  9.62e+01  5.834e-05  
Zn  K  3.290046e+02  9.61e+01  5.484e-05  
As  K  2.466621e+02  1.37e+02  4.51e-05  
Rb  K  1.275241e+02  6.06e+01  5.224e-05  
Sr  K  1.069800e+02  4.85e+01  6.18e-05  
Y  K  4.613439e-02  1.63e+01  4.682e-08  
Zr  K  2.260407e+04  1.94e+05  0.04272  
Rh  L  5.925781e+04  4.81e+02  0.1252  
Pd  L  1.164175e+02  4.54e+02  0.0001768  
Hg  L  1.096716e+03  1.31e+02  0.0003856  
Pb  L  4.795363e+02  1.62e+02  0.0001991  

SOURCE: 60-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.179151e+02  5.80e+01  0.02854  
P  K  1.004932e+01  8.93e+01  0.0001008  
S  K  2.605834e+03  1.04e+02  0.007955  
Cl  K  1.779607e+03  2.15e+02  0.002767  
Ar  K  1.680619e+02  2.25e+02  0.0001565  
K  K  2.118150e+04  2.00e+02  0.01013  
Ca  K  1.046049e+06  1.05e+03  0.4721  
Sc  K  5.536525e+00  2.63e+02  4.568e-06  
Ti  K  1.232228e+03  9.55e+01  0.0007112  
V  K  6.016856e+01  8.43e+01  2.745e-05  
Cr  K  6.914891e+03  1.27e+02  0.002332  
Mn  K  5.384690e+02  1.02e+02  0.0001528  
Fe  K  3.484844e+04  2.26e+02  0.00825  
Co  K  6.942052e+02  1.13e+02  0.0001462  
Ni  K  8.693204e+02  1.54e+02  0.000159  
Cu  K  3.917660e+02  9.56e+01  6.838e-05  
Zn  K  5.605747e+02  9.63e+01  9.639e-05  
As  K  6.868359e+01  1.36e+02  1.296e-05  
Rb  K  1.566062e+02  6.03e+01  6.622e-05  
Sr  K  1.364750e+02  4.68e+01  8.138e-05  
Y  K  6.104412e-03  1.59e+01  6.396e-09  
Zr  K  1.079506e+05  1.81e+05  0.2106  
Rh  L  5.968286e+04  4.81e+02  0.121  
Pd  L  5.396191e+01  4.58e+02  7.874e-05  
Hg  L  6.911859e+02  1.28e+02  0.0002507  
Pb  L  5.807238e+02  1.61e+02  0.0002488  

SOURCE: 70-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  5.507117e+02  6.10e+01  0.03039  
P  K  1.120123e+03  9.55e+01  0.01128  
S  K  2.441922e+03  1.06e+02  0.007479  
Cl  K  1.399564e+03  2.22e+02  0.002182  
Ar  K  1.481804e+02  2.32e+02  0.0001382  
K  K  1.807318e+04  1.91e+02  0.00864  
Ca  K  1.130588e+06  1.09e+03  0.5094  
Sc  K  6.514899e+00  2.76e+02  5.41e-06  
Ti  K  9.583066e+02  9.36e+01  0.0005566  
V  K  1.234290e+02  8.41e+01  5.666e-05  
Cr  K  6.746242e+03  1.25e+02  0.002289  
Mn  K  5.714559e+02  9.92e+01  0.0001629  
Fe  K  2.791085e+04  2.07e+02  0.006633  
Co  K  8.873247e+02  1.08e+02  0.0001875  
Ni  K  1.080333e+03  1.47e+02  0.0001974  
Cu  K  1.391101e+02  9.21e+01  2.427e-05  
Zn  K  7.283450e+02  9.47e+01  0.0001251  
As  K  1.141804e+02  1.29e+02  2.152e-05  
Rb  K  1.304933e+02  5.65e+01  5.512e-05  
Sr  K  4.535732e+01  4.36e+01  2.702e-05  
Y  K  3.551660e+01  1.51e+01  3.717e-05  
Zr  K  2.133941e+05  1.80e+05  0.4158  
Rh  L  6.044495e+04  4.93e+02  0.1228  
Pd  L  1.436044e+03  4.73e+02  0.002098  
Hg  L  8.804716e+02  1.24e+02  0.0003191  
Pb  L  9.358820e+02  1.55e+02  0.0004006  

SOURCE: 70-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  4.657422e+02  5.89e+01  0.02568  
P  K  1.039063e+01  9.32e+01  0.0001029  
S  K  2.826342e+03  1.06e+02  0.008522  
Cl  K  1.365017e+03  2.14e+02  0.002096  
Ar  K  2.313604e+02  2.26e+02  0.0002128  
K  K  1.774989e+04  1.90e+02  0.008377  
Ca  K  1.125105e+06  1.13e+03  0.5054  
Sc  K  8.822016e+00  2.77e+02  7.386e-06  
Ti  K  1.195903e+03  9.48e+01  0.0007005  
V  K  9.474562e+01  8.39e+01  4.387e-05  
Cr  K  7.253338e+03  1.27e+02  0.002483  
Mn  K  6.369143e+02  1.02e+02  0.0001833  
Fe  K  3.048740e+04  2.15e+02  0.007317  
Co  K  6.184301e+02  1.10e+02  0.000132  
Ni  K  8.113088e+02  1.55e+02  0.00015  
Cu  K  5.042836e+02  9.56e+01  8.902e-05  
Zn  K  4.353393e+02  9.45e+01  7.57e-05  
As  K  1.511068e+00  1.35e+02  2.883e-07  
Rb  K  7.542540e+01  5.75e+01  3.225e-05  
Sr  K  8.567350e+01  4.72e+01  5.167e-05  
Y  K  1.585441e-01  1.50e+01  1.68e-07  
Zr  K  6.075912e+04  1.81e+05  0.1199  
Rh  L  5.979600e+04  4.85e+02  0.1197  
Pd  L  1.013472e+02  4.61e+02  0.000146  
Hg  L  8.036207e+02  1.27e+02  0.0002948  
Pb  L  8.473571e+02  1.61e+02  0.0003672  

SOURCE: 70-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  4.654978e+02  5.81e+01  0.02567  
P  K  1.886281e-01  9.40e+01  1.87e-06  
S  K  2.648439e+03  1.05e+02  0.007988  
Cl  K  1.352596e+03  2.18e+02  0.002077  
Ar  K  1.507475e+02  2.26e+02  0.0001387  
K  K  1.741452e+04  1.89e+02  0.008217  
Ca  K  1.132310e+06  1.09e+03  0.5087  
Sc  K  2.222675e+01  2.75e+02  1.864e-05  
Ti  K  9.865275e+02  9.37e+01  0.0005789  
V  K  1.328173e+02  8.43e+01  6.161e-05  
Cr  K  6.912816e+03  1.27e+02  0.00237  
Mn  K  3.016780e+02  1.00e+02  8.691e-05  
Fe  K  2.780565e+04  2.08e+02  0.00668  
Co  K  8.617256e+02  1.12e+02  0.0001841  
Ni  K  1.208188e+03  1.55e+02  0.0002234  
Cu  K  3.920395e+02  9.66e+01  6.919e-05  
Zn  K  2.733705e+02  9.45e+01  4.752e-05  
As  K  2.084090e+02  1.36e+02  3.975e-05  
Rb  K  1.513894e+02  5.99e+01  6.471e-05  
Sr  K  3.856282e+01  4.57e+01  2.325e-05  
Y  K  5.137641e-01  1.63e+01  5.441e-07  
Zr  K  4.212434e+04  1.82e+05  0.08308  
Rh  L  5.955893e+04  4.84e+02  0.1193  
Pd  L  8.528284e+01  4.58e+02  0.0001229  
Hg  L  9.747214e+02  1.28e+02  0.0003575  
Pb  L  6.280045e+02  1.61e+02  0.000272  

SOURCE: 80-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.389970e+02  5.74e+01  0.01313  
P  K  1.501128e+03  9.73e+01  0.0144  
S  K  2.680097e+03  1.07e+02  0.00813  
Cl  K  1.777871e+03  2.27e+02  0.002748  
Ar  K  3.664757e+02  2.27e+02  0.0003393  
K  K  1.499477e+04  1.82e+02  0.007109  
Ca  K  1.208256e+06  1.12e+03  0.5432  
Sc  K  1.506064e+02  2.82e+02  0.0001267  
Ti  K  1.089935e+03  9.45e+01  0.0006414  
V  K  1.171112e+02  8.30e+01  5.448e-05  
Cr  K  7.206367e+03  1.27e+02  0.002478  
Mn  K  3.477472e+02  9.92e+01  0.0001004  
Fe  K  2.095086e+04  1.87e+02  0.005039  
Co  K  9.079786e+02  1.09e+02  0.0001941  
Ni  K  1.205044e+03  1.56e+02  0.0002222  
Cu  K  3.616592e+02  9.46e+01  6.364e-05  
Zn  K  5.192001e+02  9.52e+01  8.999e-05  
As  K  2.256588e+01  1.33e+02  4.291e-06  
Rb  K  2.873836e+02  5.91e+01  0.0001224  
Sr  K  6.638445e+01  4.48e+01  3.988e-05  
Y  K  7.448253e+01  1.45e+01  7.862e-05  
Zr  K  1.133003e+05  1.81e+05  0.2227  
Rh  L  6.094953e+04  4.92e+02  0.1228  
Pd  L  2.606716e+03  4.60e+02  0.003777  
Hg  L  1.008206e+03  1.27e+02  0.0003686  
Pb  L  7.219108e+02  1.58e+02  0.0003117  

SOURCE: 80-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.891653e+02  5.78e+01  0.02143  
P  K  3.667818e-02  9.51e+01  3.585e-07  
S  K  2.913239e+03  1.08e+02  0.008661  
Cl  K  1.668830e+03  2.14e+02  0.002526  
Ar  K  1.918850e+02  2.28e+02  0.0001741  
K  K  1.495364e+04  1.82e+02  0.006957  
Ca  K  1.209601e+06  1.27e+03  0.5417  
Sc  K  4.263979e+02  2.89e+02  0.0003627  
Ti  K  8.894598e+02  9.36e+01  0.0005294  
V  K  1.660796e+02  8.43e+01  7.815e-05  
Cr  K  6.810855e+03  1.26e+02  0.002369  
Mn  K  3.590156e+02  9.94e+01  0.0001048  
Fe  K  2.097865e+04  1.85e+02  0.005105  
Co  K  1.068034e+03  1.09e+02  0.000231  
Ni  K  1.255913e+03  1.55e+02  0.0002343  
Cu  K  1.406051e+02  9.35e+01  2.504e-05  
Zn  K  5.507839e+02  9.46e+01  9.663e-05  
As  K  2.585897e+00  1.33e+02  4.978e-07  
Rb  K  1.025579e+02  5.86e+01  4.424e-05  
Sr  K  4.340339e+01  4.55e+01  2.64e-05  
Y  K  3.305183e-01  1.57e+01  3.532e-07  
Zr  K  2.141282e+05  1.92e+05  0.4261  
Rh  L  5.964862e+04  4.80e+02  0.1178  
Pd  L  9.898252e+01  4.60e+02  0.0001406  
Hg  L  8.415711e+02  1.26e+02  0.0003115  
Pb  L  7.231204e+02  1.60e+02  0.0003161  

SOURCE: 80-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.282780e+02  5.88e+01  0.01809  
P  K  1.347526e+02  9.32e+01  0.001303  
S  K  2.489730e+03  1.07e+02  0.007322  
Cl  K  2.249471e+03  2.13e+02  0.00337  
Ar  K  2.647279e+02  2.30e+02  0.0002379  
K  K  1.459926e+04  1.81e+02  0.006733  
Ca  K  1.210716e+06  1.13e+03  0.5419  
Sc  K  4.982474e+02  2.86e+02  0.0004274  
Ti  K  7.203186e+02  9.36e+01  0.0004323  
V  K  8.682688e+00  8.29e+01  4.12e-06  
Cr  K  6.968215e+03  1.25e+02  0.002444  
Mn  K  3.851391e+02  9.86e+01  0.0001134  
Fe  K  2.188058e+04  1.89e+02  0.005371  
Co  K  6.519392e+02  1.07e+02  0.0001422  
Ni  K  1.437700e+03  1.63e+02  0.0002708  
Cu  K  1.985984e+02  9.41e+01  3.571e-05  
Zn  K  5.158115e+02  9.43e+01  9.135e-05  
As  K  2.581148e+02  1.34e+02  5.016e-05  
Rb  K  1.855147e+02  5.99e+01  8.08e-05  
Sr  K  9.045405e+01  4.34e+01  5.556e-05  
Y  K  4.854489e+00  1.61e+01  5.238e-06  
Zr  K  1.287387e+05  1.59e+05  0.2587  
Rh  L  5.866626e+04  5.29e+02  0.1147  
Pd  L  1.686992e+02  4.80e+02  0.0002373  
Hg  L  8.202842e+02  1.26e+02  0.0003065  
Pb  L  4.627806e+02  1.58e+02  0.0002042  

SOURCE: 90-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  1.118403e+02  5.76e+01  0.006159  
P  K  3.223854e-02  1.06e+02  3.036e-07  
S  K  2.809324e+03  1.11e+02  0.008316  
Cl  K  1.909210e+03  2.38e+02  0.002878  
Ar  K  4.792106e+01  2.30e+02  4.329e-05  
K  K  8.546332e+03  1.60e+02  0.003949  
Ca  K  1.360232e+06  1.19e+03  0.608  
Sc  K  1.286403e+01  3.03e+02  1.114e-05  
Ti  K  9.780308e+02  9.43e+01  0.0005925  
V  K  2.360750e+02  8.39e+01  0.0001131  
Cr  K  6.735513e+03  1.25e+02  0.002385  
Mn  K  3.354137e+02  9.74e+01  9.954e-05  
Fe  K  1.061217e+04  1.49e+02  0.002623  
Co  K  9.170228e+02  1.04e+02  0.0002013  
Ni  K  1.062634e+03  1.58e+02  0.0002004  
Cu  K  4.198459e+02  9.41e+01  7.559e-05  
Zn  K  3.205976e+02  9.22e+01  5.685e-05  
As  K  4.039445e+00  1.33e+02  7.859e-07  
Rb  K  2.379308e+02  5.95e+01  0.0001037  
Sr  K  1.670599e+02  4.71e+01  0.0001027  
Y  K  4.291425e+00  1.72e+01  4.634e-06  
Zr  K  7.115778e+04  1.87e+05  0.1431  
Rh  L  6.058637e+04  5.05e+02  0.1191  
Pd  L  2.485402e+01  4.73e+02  3.512e-05  
Hg  L  1.098349e+03  1.26e+02  0.0004108  
Pb  L  8.105523e+02  1.61e+02  0.0003581  

SOURCE: 90-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.554848e+02  5.80e+01  0.0141  
P  K  1.499679e+03  1.05e+02  0.01443  
S  K  2.964753e+03  1.11e+02  0.008981  
Cl  K  1.192918e+03  2.32e+02  0.001839  
Ar  K  1.242059e+02  2.32e+02  0.0001145  
K  K  8.345587e+03  1.60e+02  0.00393  
Ca  K  1.360859e+06  1.19e+03  0.6096  
Sc  K  9.181855e+02  3.00e+02  0.0007843  
Ti  K  9.340944e+02  9.39e+01  0.0005582  
V  K  1.609342e+02  8.29e+01  7.603e-05  
Cr  K  7.021390e+03  1.25e+02  0.002451  
Mn  K  3.014098e+02  9.67e+01  8.819e-05  
Fe  K  1.069906e+04  1.49e+02  0.002607  
Co  K  8.451809e+02  1.03e+02  0.0001829  
Ni  K  1.261968e+03  1.58e+02  0.0002346  
Cu  K  9.956091e+01  9.22e+01  1.767e-05  
Zn  K  2.371078e+02  9.23e+01  4.143e-05  
As  K  3.854468e+02  1.31e+02  7.388e-05  
Rb  K  3.489665e+02  5.97e+01  0.0001498  
Sr  K  6.674563e+01  4.56e+01  4.041e-05  
Y  K  9.236665e+01  1.49e+01  9.825e-05  
Zr  K  1.621524e+05  1.82e+05  0.3212  
Rh  L  6.156899e+04  5.02e+02  0.1236  
Pd  L  1.710496e+03  4.75e+02  0.002467  
Hg  L  1.088028e+03  1.25e+02  0.000401  
Pb  L  1.003661e+03  1.58e+02  0.0004368  

SOURCE: 90-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  2.137702e+02  5.43e+01  0.01178  
P  K  1.220441e+03  9.85e+01  0.0115  
S  K  2.607635e+03  1.07e+02  0.00747  
Cl  K  3.201024e+03  2.19e+02  0.004669  
Ar  K  2.239444e+02  2.20e+02  0.000196  
K  K  8.195337e+03  1.58e+02  0.003677  
Ca  K  1.360557e+06  1.19e+03  0.6048  
Sc  K  4.185954e+02  3.00e+02  0.0003689  
Ti  K  7.428994e+02  9.47e+01  0.0004582  
V  K  1.760984e+01  8.27e+01  8.589e-06  
Cr  K  7.161253e+03  1.28e+02  0.002581  
Mn  K  1.362567e+01  9.85e+01  4.118e-06  
Fe  K  1.113384e+04  1.53e+02  0.002803  
Co  K  9.177709e+02  1.09e+02  0.0002052  
Ni  K  1.198470e+03  1.74e+02  0.0002303  
Cu  K  1.784491e+02  9.78e+01  3.274e-05  
Zn  K  4.606605e+02  9.70e+01  8.325e-05  
As  K  7.959457e+01  1.43e+02  1.578e-05  
Rb  K  1.598902e+02  6.23e+01  7.105e-05  
Sr  K  4.888514e+01  5.06e+01  3.063e-05  
Y  K  4.166428e+01  1.86e+01  4.587e-05  
Zr  K  1.272831e+05  1.95e+05  0.2609  
Rh  L  5.868797e+04  4.77e+02  0.1117  
Pd  L  4.428713e+02  4.44e+02  0.0006065  
Hg  L  8.061976e+02  1.30e+02  0.0003074  
Pb  L  9.742553e+02  1.74e+02  0.0004387  

SOURCE: 100-1.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  4.481035e+01  5.69e+01  0.002476  
P  K  2.907586e+00  1.14e+02  2.727e-05  
S  K  3.106041e+03  1.12e+02  0.00912  
Cl  K  1.598378e+03  2.36e+02  0.002388  
Ar  K  1.049837e+02  2.36e+02  9.389e-05  
K  K  1.018897e+03  1.26e+02  0.0004651  
Ca  K  1.504233e+06  1.26e+03  0.6696  
Sc  K  3.335471e+01  2.96e+02  2.938e-05  
Ti  K  7.388174e+02  9.22e+01  0.0004554  
V  K  8.288481e+01  8.12e+01  4.04e-05  
Cr  K  6.644351e+03  1.22e+02  0.002393  
Mn  K  2.802094e+02  9.39e+01  8.45e-05  
Fe  K  1.178256e+03  9.98e+01  0.0002958  
Co  K  1.119570e+03  1.00e+02  0.0002495  
Ni  K  1.303478e+03  1.56e+02  0.0002487  
Cu  K  3.015661e+02  9.19e+01  5.492e-05  
Zn  K  3.003965e+02  9.11e+01  5.389e-05  
As  K  9.132410e+00  1.31e+02  1.797e-06  
Rb  K  1.090146e+02  5.73e+01  4.806e-05  
Sr  K  1.248084e+02  4.48e+01  7.758e-05  
Y  K  5.264471e-01  1.44e+01  5.749e-07  
Zr  K  2.546729e+05  1.89e+05  0.5179  
Rh  L  6.096229e+04  4.98e+02  0.1186  
Pd  L  8.351847e+02  4.80e+02  0.001168  
Hg  L  7.797402e+02  1.22e+02  0.000295  
Pb  L  8.833465e+02  1.57e+02  0.0003947  

SOURCE: 100-2.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  3.021993e+01  5.69e+01  0.001669  
P  K  2.458073e-01  1.14e+02  2.269e-06  
S  K  3.207212e+03  1.13e+02  0.008991  
Cl  K  2.103390e+03  2.43e+02  0.003001  
Ar  K  9.839624e-02  2.32e+02  8.425e-08  
K  K  1.116475e+03  1.26e+02  0.0004894  
Ca  K  1.513801e+06  1.26e+03  0.6698  
Sc  K  3.538093e+02  3.24e+02  0.0003197  
Ti  K  7.044941e+02  9.47e+01  0.0004457  
V  K  1.138975e+02  8.18e+01  5.699e-05  
Cr  K  6.801620e+03  1.24e+02  0.002515  
Mn  K  1.981689e+02  9.48e+01  6.137e-05  
Fe  K  1.083362e+03  1.00e+02  0.0002793  
Co  K  9.146191e+02  9.94e+01  0.0002094  
Ni  K  1.623199e+03  1.66e+02  0.0003182  
Cu  K  1.451184e+02  9.20e+01  2.716e-05  
Zn  K  2.348317e+02  9.06e+01  4.329e-05  
As  K  2.185049e+00  1.33e+02  4.42e-07  
Rb  K  1.635470e+02  5.76e+01  7.413e-05  
Sr  K  9.055964e+01  4.50e+01  5.788e-05  
Y  K  1.006239e+00  1.71e+01  1.13e-06  
Zr  K  8.953802e+04  1.66e+05  0.1872  
Rh  L  6.057837e+04  5.06e+02  0.1128  
Pd  L  1.983857e+02  4.78e+02  0.0002656  
Hg  L  8.561594e+02  1.23e+02  0.000333  
Pb  L  8.939290e+02  1.60e+02  0.0004106  

SOURCE: 100-3.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
Na  K  0.000000e+00  0.00e+00  0  
Mg  K  0.000000e+00  0.00e+00  0  
Al  K  0.000000e+00  0.00e+00  0  
Si  K  6.978901e+01  5.68e+01  0.003856  
P  K  1.303309e+03  1.16e+02  0.01218  
S  K  3.173478e+03  1.13e+02  0.00901  
Cl  K  1.798616e+03  2.48e+02  0.002598  
Ar  K  3.326714e+02  2.36e+02  0.0002881  
K  K  1.147808e+03  1.26e+02  0.0005084  
Ca  K  1.516676e+06  1.25e+03  0.6717  
Sc  K  2.569936e+02  3.23e+02  0.0002305  
Ti  K  6.555862e+02  9.32e+01  0.0004115  
V  K  9.535014e+01  7.99e+01  4.734e-05  
Cr  K  6.796563e+03  1.23e+02  0.002493  
Mn  K  1.889360e+02  9.34e+01  5.804e-05  
Fe  K  8.630761e+02  9.68e+01  0.0002207  
Co  K  1.015916e+03  9.84e+01  0.0002306  
Ni  K  1.092021e+03  1.55e+02  0.0002123  
Cu  K  3.030667e+02  9.11e+01  5.624e-05  
Zn  K  3.966223e+02  9.03e+01  7.25e-05  
As  K  8.172265e+01  1.26e+02  1.639e-05  
Rb  K  2.696356e+02  5.75e+01  0.0001212  
Sr  K  4.321305e+01  4.41e+01  2.738e-05  
Y  K  5.987327e+01  1.44e+01  6.665e-05  
Zr  K  1.457923e+04  1.81e+05  0.03022  
Rh  L  6.169396e+04  5.17e+02  0.1162  
Pd  L  8.168712e+02  4.86e+02  0.001106  
Hg  L  7.301093e+02  1.20e+02  0.0002815  
Pb  L  6.100267e+02  1.51e+02  0.0002778  

SOURCE: ISic000086-MK-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
